long,long,long,long,long,long,flags,flags,flags,flags,flags,flags,flags,flags,flags,long,long,long,long,long,long,long,flags,long,flags,long,long,long,long,long,long,long,long,long,long,None,long,flags,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,flags,flags,long,long,long,long,long,long,long,long,long,long,flags,None,float,float,float,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,flags,flags,flags,long,long,flags,long,long,long,float,None,None,long,long,long,long,long,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,long,long,long,long,long,flags,long,long,long,long,long,float,float,float,long,long,long
14310,4,411,0,0,0,0x10010000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,15000,1,0x0,0,0x0,101,0,0,40,40,3,0,75,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,104,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,164876,0,0x0,0,0,0,0,,,3302,0,180,0,0,"Freezing Trap",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to $14308d.  Any damage caused will break the ice.  Trap will exist for $d.  Traps can only be placed when out of combat.  Only one trap can be active at a time.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,133,1500,0,9,0x80,0,0,0,1,-1,1,1,1,0,0,0
14311,4,411,0,0,0,0x10010000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,15000,1,0x0,0,0x0,101,0,0,60,60,3,0,100,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,104,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,164877,0,0x0,0,0,0,0,,,3302,0,180,0,0,"Freezing Trap",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to $14309d.  Any damage caused will break the ice.  Trap will exist for $d.  Traps can only be placed when out of combat.  Only one trap can be active at a time.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,133,1500,0,9,0x80,0,0,0,1,-1,1,1,1,0,0,0
14313,0,0,0,0,0,0x100,0x0,0x0,0x10000000,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,1,1,5,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,42,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-9,99999984306749E16,0,0,0,0,0,0x0,0x0,0x0,9526,0,0x0,0,0,0,0,,,0,0,1,0,0,"Summon Enraged Gryphon",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14314,2,0,0,1,0,0x0,0x488,0x0,0x20240,0x0,0x0,0x0,0x40,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,50,44,44,1,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,2,27,0,49,1,0,1,1,0,0,0x0,,1,0,0,206,39,0,0,0,0,22,28,0,15,0,0,13,13,0,0,3,0,0,2000,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,7659,0,37,0,0,"Explosive Trap Effect",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"$s2 Fire damage every $t2 seconds.",,,,,,,,0x3F007E,0,0,0,0,9,0x4,0,0,1,1,-1,1,1,1,0,0,0
14315,2,0,0,1,0,0x0,0x488,0x0,0x20240,0x0,0x0,0x0,0x40,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,60,54,54,1,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,2,27,0,57,1,0,1,1,0,0,0x0,,1,20000004768372,0,0,317,59,0,0,0,0,22,28,0,15,0,0,13,13,0,0,3,0,0,2000,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,7659,0,37,0,0,"Explosive Trap Effect",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"$s2 Fire damage every $t2 seconds.",,,,,,,,0x3F007E,0,0,0,0,9,0x4,0,0,1,1,-1,1,1,1,0,0,0
14316,2,411,0,0,0,0x10010000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,15000,1,0x0,0,0x0,101,0,50,44,44,3,0,395,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,104,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,164879,0,0x0,0,0,0,0,,,3302,0,37,0,0,"Explosive Trap",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Place a fire trap that explodes when an enemy approaches, causing $14314s1 Fire damage and $14314o2 additional Fire damage over $14314d to all within $14314a1 yards.  Trap will exist for $d.  Traps can only be placed when out of combat.  Only one trap can be active at a time.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,133,1500,0,9,0x80,0,0,0,1,-1,1,1,1,0,0,0
14317,2,411,0,0,0,0x10010000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,15000,1,0x0,0,0x0,101,0,60,54,54,3,0,520,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,104,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,164880,0,0x0,0,0,0,0,,,3302,0,37,0,0,"Explosive Trap",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Place a fire trap that explodes when an enemy approaches, causing $14315s1 Fire damage and $14315o2 additional Fire damage over $14315d to all within $14315a1 yards.  Trap will exist for $d.  Traps can only be placed when out of combat.  Only one trap can be active at a time.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,133,1500,0,9,0x80,0,0,0,1,-1,1,1,1,0,0,0
14318,3,47,0,0,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x15550,0,0,0,18,18,21,0,35,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,34,-1,5,0,0,0,1,1,1,0,0,0,0,0,0,124,42,107,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x5,0,6150,0,0,,,3161,0,112,122,0,"Aspect of the Hawk",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"The hunter takes on the aspects of a hawk, increasing Ranged Attack Power by $s1.  Only one Aspect can be active at a time.",,,,,,,,0x3F007E,"Increases Ranged Attack Power by $s1.",,,,,,,,0x3F007E,0,47,1000,0,9,0x100000,0,0,1,1,-1,1,1,1,0,0,0
14319,3,47,0,0,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x15550,0,0,0,28,28,21,0,50,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,49,-1,5,0,0,0,1,1,1,0,0,0,0,0,0,124,42,107,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x5,0,6150,0,0,,,3161,0,112,122,0,"Aspect of the Hawk",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"The hunter takes on the aspects of a hawk, increasing Ranged Attack Power by $s1.  Only one Aspect can be active at a time.",,,,,,,,0x3F007E,"Increases Ranged Attack Power by $s1.",,,,,,,,0x3F007E,0,47,1000,0,9,0x100000,0,0,1,1,-1,1,1,1,0,0,0
14320,3,47,0,0,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x15550,0,0,0,38,38,21,0,70,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,69,-1,5,0,0,0,1,1,1,0,0,0,0,0,0,124,42,107,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x5,0,6150,0,0,,,3161,0,112,122,0,"Aspect of the Hawk",,,,,,,,0x3F007E,"Rank 4",,,,,,,,0x3F007E,"The hunter takes on the aspects of a hawk, increasing Ranged Attack Power by $s1.  Only one Aspect can be active at a time.",,,,,,,,0x3F007E,"Increases Ranged Attack Power by $s1.",,,,,,,,0x3F007E,0,47,1000,0,9,0x100000,0,0,1,1,-1,1,1,1,0,0,0
14321,3,47,0,0,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x15550,0,0,0,48,48,21,0,90,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,89,-1,5,0,0,0,1,1,1,0,0,0,0,0,0,124,42,107,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x5,0,6150,0,0,,,3161,0,112,122,0,"Aspect of the Hawk",,,,,,,,0x3F007E,"Rank 5",,,,,,,,0x3F007E,"The hunter takes on the aspects of a hawk, increasing Ranged Attack Power by $s1.  Only one Aspect can be active at a time.",,,,,,,,0x3F007E,"Increases Ranged Attack Power by $s1.",,,,,,,,0x3F007E,0,47,1000,0,9,0x100000,0,0,1,1,-1,1,1,1,0,0,0
14322,3,47,0,0,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x15550,0,0,0,58,58,21,0,110,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,109,-1,5,0,0,0,1,1,1,0,0,0,0,0,0,124,42,107,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x5,0,6150,0,0,,,3161,0,112,122,0,"Aspect of the Hawk",,,,,,,,0x3F007E,"Rank 6",,,,,,,,0x3F007E,"The hunter takes on the aspects of a hawk, increasing Ranged Attack Power by $s1.  Only one Aspect can be active at a time.",,,,,,,,0x3F007E,"Increases Ranged Attack Power by $s1.",,,,,,,,0x3F007E,0,47,1000,0,9,0x100000,0,0,1,1,-1,1,1,1,0,0,0
14323,6,0,0,1,0,0x4010000,0x400,0x0,0x30001,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,22,22,2,0,80,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,-1,59,29,0,0,0,25,6,6,0,0,0,0,0,0,68,127,165,0,0,0,1,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,3239,0,538,0,50,"Hunter's Mark",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Places the Hunter's Mark on the target, increasing the Ranged Attack Power of all attackers against that target by $s2 and Melee Attack Power by $s3.  
In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible.  The target also appears on the mini-map.  Lasts for $d.",,,,,,,,0x3F007E,"All attackers gain $s2 Ranged Attack Power and $s3 Melee Attack Power against this target.",,,,,,,,0x3F007E,0,133,1500,0,9,0x400,0,0,0,0,-1,1,1,1,0,0,0
14324,6,0,0,1,0,0x4010000,0x400,0x0,0x30001,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,40,40,2,0,120,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,-1,119,59,0,0,0,25,6,6,0,0,0,0,0,0,68,127,165,0,0,0,1,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,3239,0,538,0,50,"Hunter's Mark",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Places the Hunter's Mark on the target, increasing the Ranged Attack Power of all attackers against that target by $s2 and Melee Attack Power by $s3.  
In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible.  The target also appears on the mini-map.  Lasts for $d.",,,,,,,,0x3F007E,"All attackers gain $s2 Ranged Attack Power and $s3 Melee Attack Power against this target.",,,,,,,,0x3F007E,0,133,1500,0,9,0x400,0,0,0,0,-1,1,1,1,0,0,0
14325,6,0,0,1,0,0x4010000,0x400,0x0,0x30001,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,58,58,2,0,200,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,-1,179,89,0,0,0,25,6,6,0,0,0,0,0,0,68,127,165,0,0,0,1,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,3239,0,538,0,50,"Hunter's Mark",,,,,,,,0x3F007E,"Rank 4",,,,,,,,0x3F007E,"Places the Hunter's Mark on the target, increasing the Ranged Attack Power of all attackers against that target by $s2 and Melee Attack Power by $s3.  
In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible.  The target also appears on the mini-map.  Lasts for $d.",,,,,,,,0x3F007E,"All attackers gain $s2 Ranged Attack Power and $s3 Melee Attack Power against this target.",,,,,,,,0x3F007E,0,133,1500,0,9,0x400,0,0,0,0,-1,1,1,1,0,0,0
14326,3,33,0,1,5,0x40010000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0,0,0,1,0,30000,15,0x0,0,0xA22A8,100,0,0,30,30,63,0,100,0,0,,7,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,0,1,0,0,1,0,0,0x0,,0,0,0,0,24,0,0,0,0,6,6,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,336,0,958,0,0,"Scare Beast",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Scares a beast, causing it to run in fear for up to $d.  Damage caused may interrupt the effect.  Only one beast can be feared at a time.",,,,,,,,0x3F007E,"Feared.",,,,,,,,0x3F007E,0,133,1500,0,0,0x0,0,0,1,1,-1,1,1,1,0,0,0
14327,3,33,0,1,5,0x40010000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0,0,0,1,0,30000,15,0x0,0,0xA22A8,100,0,0,46,46,2,0,175,0,0,,7,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,0,1,0,0,1,0,0,0x0,,0,0,0,0,24,0,0,0,0,6,6,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,336,0,958,0,0,"Scare Beast",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Scares a beast, causing it to run in fear for up to $d.  Damage caused may interrupt the effect.  Only one beast can be feared at a time.",,,,,,,,0x3F007E,"Feared.",,,,,,,,0x3F007E,0,133,1500,0,0,0x0,0,0,1,1,-1,1,1,1,0,0,0
14329,0,0,0,0,0,0x100,0x0,0x0,0x10000000,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,1,1,5,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,42,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-9,99999984306749E16,0,0,0,0,0,0x0,0x0,0x0,9527,0,0x0,0,0,0,0,,,0,0,1,0,0,"Summon Enraged Hippogryph",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14330,0,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,1,0,0x0,0,0,0,0,,,0,0,1,0,0,"Increased Agility 16",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"+$s1 Agility.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14331,0,0,0,0,15,0xD0010,0x8000000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,20,20,8,1,0,0,0,,2,0x0,0,0x5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,43,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3000,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,372,0,245,0,0,"Vicious Rend",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Inflicts Physical damage to an enemy every $t1 sec. for $d.",,,,,,,,0x3F007E,"Physical damage inflicted every $t1 sec.",,,,,,,,0x3F007E,0,0,0,0,0,0x0,0,0,2,2,-1,1,1,1,0,0,0
14332,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14260,0,0,0,,,107,0,26,0,50,"Raptor Strike",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14333,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14261,0,0,0,,,107,0,26,0,50,"Raptor Strike",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14334,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14262,0,0,0,,,107,0,26,0,50,"Raptor Strike",,,,,,,,0x3F007E,"Rank 4",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14335,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14263,0,0,0,,,107,0,26,0,50,"Raptor Strike",,,,,,,,0x3F007E,"Rank 5",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14336,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14264,0,0,0,,,107,0,26,0,50,"Raptor Strike",,,,,,,,0x3F007E,"Rank 6",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14337,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14265,0,0,0,,,107,0,26,0,50,"Raptor Strike",,,,,,,,0x3F007E,"Rank 7",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14338,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14266,0,0,0,,,107,0,26,0,50,"Raptor Strike",,,,,,,,0x3F007E,"Rank 8",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14339,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14267,0,0,0,,,107,0,517,0,50,"Wing Clip",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14340,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14268,0,0,0,,,107,0,517,0,50,"Wing Clip",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
14341,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,36,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,14269,0,0,0,,,107,0,257,0,0,"Mongoose Bite",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x7F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
